Date,Site H500 DC Energy (kWh),H500 AC Energy Expected (kWh),H500 AC Energy (kWh),H500 Downtime Loss (kWh),H500 Shading Loss (kWh),H500 Soiling Loss (kWh),H500 clipping_loss,H500 clipping_loss_pct,Site H600 DC Energy (kWh),H600 AC Energy Expected (kWh),H600 AC Energy (kWh),H600 Downtime Loss (kWh),H600 Shading Loss (kWh),H600 Soiling Loss (kWh),H600 clipping_loss,H600 clipping_loss_pct,Site H700 DC Energy (kWh),H700 AC Energy Expected (kWh),H700 AC Energy (kWh),H700 Downtime Loss (kWh),H700 Shading Loss (kWh),H700 Soiling Loss (kWh),H700 clipping_loss,H700 clipping_loss_pct,Site H800 DC Energy (kWh),H800 AC Energy Expected (kWh),H800 AC Energy (kWh),H800 Downtime Loss (kWh),H800 Shading Loss (kWh),H800 Soiling Loss (kWh),H800 clipping_loss,H800 clipping_loss_pct,SB DC Energy (kWh),SB AC Energy Expected (kWh),SB AC Energy (kWh),SB Downtime Loss (kWh),SB Shading Loss (kWh),SB Soiling Loss (kWh),SB clipping_loss,SB clipping_loss_pct,STAAC DC Energy (kWh),STAAC AC Energy Expected (kWh),STAAC AC Energy (kWh),STAAC Downtime Loss (kWh),STAAC Shading Loss (kWh),STAAC Soiling Loss (kWh),STAAC clipping_loss,STAAC clipping_loss_pct
05/17/19,1543.568833,1572.94448,1515.226,22.23701668,0,22.59236952,0,0,1265.570083,1310.873827,1240.815083,17.38404872,0.119654557,7.991780204,0,0,1867.36225,1869.21281,1836.351167,0,0.799133902,8.443033906,0,0,974.0435,965.7905528,954.5220833,0,0,14.02127453,0,0,749.2933333,755.1055462,734.62375,0,0,10.47341317,0,0,1232.3125,1237.459752,1206.840667,0,0,3.149873735,0,0
05/18/19,1704.382917,1695.578955,1673.36075,25.37151118,2.826409892,15.7054758,0,0,1436.868917,1445.959117,1408.603417,18.9901141,0.663516159,9.810647977,0,0,2056.568417,2066.708191,2022.681667,0,10.76839942,11.04299508,0,0,1075.480167,1074.815556,1054.236333,0,0.380601298,7.500733549,0,0,835.1580833,840.6012779,819.07625,0,0,1.411864778,0,0,1372.45525,1376.164329,1344.304917,0,0.201545845,21.83892012,0,0
05/19/19,1233.123917,1220.807202,1210.862167,16.62836424,0,9.691221936,0,0,1046.913583,1020.500677,1026.27,0,0,0.117361265,0,0,1490.01575,1454.707744,1465.229417,0,0,2.145635053,0,0,781.3541667,754.5726997,765.6379167,0,0.114963092,0.769737703,0,0,598.6799167,580.3418587,586.9078333,0,0.164726894,1.510231076,0,0,981.5924167,956.9617013,961.4465,0,0,1.783765311,0,0
05/20/19,1619.541917,1669.379846,1590.882667,23.61481747,0,35.46006646,0,0,1376.25775,1401.603992,1350.148417,0,0,11.95521768,0,0,1953.410417,1967.284667,1922.224333,0,0,25.20345721,0,0,1023.51175,1034.534273,1003.89025,0,0.383789169,14.47151448,0,0,788.4121667,772.3729283,773.3704167,0,0,13.63764055,0,0,1288.748333,1280.840395,1263.242083,0,5.240359645,34.09475972,0,0
05/21/19,1455.678583,1460.811077,1428.003333,20.91648864,0,18.51377066,0,0,1213.233583,1204.345874,1188.111083,0,0.380198862,9.847822008,0,0,1707.945083,1718.196346,1678.148917,0,0,17.0081106,0,0,905.7054167,889.1428263,886.9785,0,1.753411097,8.153608975,0,0,675.5194167,676.7208907,661.7803333,0,0.156631364,3.745145084,0,0,1124.0545,1110.91398,1099.941,0,0.675317683,35.01970368,0,0
05/22/19,1019.9245,1040.231353,1000.940833,14.44465309,0,0.539981521,0,0,859.48325,856.7455963,841.62275,0,0,4.417026625,0,0,1211.457417,1195.699721,1190.328417,0,0,3.839087756,0,0,644.1965,638.6216767,630.7111667,0,0.364028192,2.048057716,0,0,498.8668333,499.0636873,488.8018333,0,0,0.493641616,0,0,814.3358333,817.258479,797.3773333,0,0.983608135,10.13096473,0,0
05/23/19,1778.007917,1730.093817,1745.46325,25.54845376,0,34.26563655,0,0,1516.7485,1438.516294,1487.381833,0,0,23.43021698,0,0,2169.21375,2069.069992,2133.781333,0,0,31.29187995,0,0,1125.092583,1063.193739,1103.317583,0,0.264113531,17.37802838,0,0,874.54525,847.3651694,856.9189167,0,0,10.16829206,0,0,1427.7385,1381.390228,1398.798667,0,0,35.58211504,0,0
05/24/19,2045.612167,2046.810502,2008.053,31.08975143,0,42.13105312,0,0,1752.90375,1701.056539,1718.63375,0,0.256520038,29.05905101,0,0,2464.409,2444.783061,2424.61525,0,0,41.14827445,0,0,1306.644917,1277.167088,1281.084583,0,0.223787297,26.42916048,0,0,995.28025,970.6980684,975.9696667,0,0.201280683,17.23221024,0,0,1652.998083,1615.824037,1619.021917,0,0.268531383,49.26286831,0,0
05/25/19,1093.175833,1098.815188,1071.91325,16.01555489,0.145957256,26.12606338,0,0,925.8448333,911.0719165,906.1988333,0,0,21.96817636,0,0,1315.38925,1304.256177,1291.481583,0,0,29.42186256,0,0,683.4188333,680.1618802,668.906,0,0.074897093,19.3490977,0,0,531.6691667,542.0820074,520.7733333,0,0,1.814647823,0,0,860.3358333,869.734597,841.5049167,0,0.494089218,28.16779892,0,0
05/26/19,1438.16125,1472.98845,1409.951083,21.56450267,0.179763216,30.19602906,0,0,1217.721583,1193.554743,1191.846667,0,0,22.36642483,0,0,1755.780833,1719.470233,1724.5055,0,0,36.43838302,0,0,907.7965,900.6862867,888.8041667,0,0,21.0114462,0,0,695.3476667,688.4603476,680.97475,0,0,1.415433679,0,0,1134.4245,1122.389399,1109.327833,0,1.16292638,36.59606501,0,0
05/27/19,1655.8915,1716.284409,1623.628667,25.44356225,0.437335841,37.83242802,0,0,1433.926667,1443.902568,1403.962167,0.999206078,0,21.80764298,0,0,2053.355417,2062.325624,2016.938667,0,0,32.8592558,0,0,1057.883583,1055.553994,1036.159667,0,0.652735674,24.1285164,0,0,830.9380833,818.0781351,813.4538333,0,0,13.67826653,0,0,1355.452083,1358.375538,1326.3055,0,0.919753188,37.93440525,0,0
05/28/19,1879.87725,1888.355316,1845.1905,27.39661572,0.126032506,52.79792797,0.784259281,0.041718643,1569.098333,1544.833287,1537.816833,0,0,40.88343543,0,0,2208.477333,2156.008377,2171.409667,0,0,65.12576077,0,0,1187.58175,1178.7147,1164.1975,0,3.065694692,34.24075388,0,0,892.7959167,881.7454899,874.8079167,0,0,34.86468846,0.146524523,0.016411872,1475.333333,1466.158103,1445.160167,0,5.270568005,52.18672047,0.15433841,0.010461257
05/29/19,1375.808833,1395.048776,1350.376167,20.41942176,0,32.14971627,0,0,1155.028083,1156.323174,1131.400083,0,0,22.86215667,0,0,1636.15025,1628.697822,1608.26875,0,0,32.80786571,0,0,866.6391667,877.0740904,849.04825,0,2.53902049,20.22424901,0,0,663.3279167,644.112898,649.9224167,0,0,17.13233566,0,0,1090.991917,1079.22723,1068.145167,0,1.693371982,48.24845098,0,0
05/30/19,1073.728583,1073.009553,1052.455083,15.88917664,0,2.297554227,0,0,912.0626667,899.0390171,892.6911667,0,0.809570156,3.787657307,0,0,1298.829333,1281.968968,1275.191417,0,0,0.889706556,0,0,681.601,665.4915002,666.9225,0,0.314872149,2.553565973,0,0,532.0454167,529.6361968,520.9188333,0,0,0.169793077,0,0,868.7114167,874.0683072,849.3944167,0,0.305248685,18.03048487,0,0
05/31/19,1414.215083,1447.602749,1387.799333,20.93049259,0.931543198,12.03969395,0,0,1182.053667,1211.857706,1157.948583,0,0,7.603009774,0,0,1670.627917,1657.004079,1641.869917,0,0.354695859,9.577439981,0,0,886.1438333,905.9920102,867.989,0,0,9.232135352,0,0,675.948,679.3449243,662.16775,0,0.648103508,5.476106756,0,0,1113.185083,1134.704882,1089.733167,0,0.562268427,23.65173914,0,0
06/01/19,1267.598083,1281.946357,1242.99225,18.75246372,0,16.08672511,0,0,1077.220583,1076.020873,1054.73,0.025022464,0,11.73414587,0,0,1528.95875,1525.226044,1501.947417,0,0,17.57202516,0,0,802.5848333,798.0510154,786.0211667,0,0,10.97875135,0,0,635.98875,625.9755379,622.7704167,0,0.443290418,1.174506712,0,0,1030.398917,1029.903476,1008.491333,0,0,23.98095396,0,0
06/02/19,1617.571917,1624.459865,1587.17025,24.45013629,0,8.087514182,0,0,1371.06025,1370.285087,1344.083667,0,1.060065863,7.020559338,0,0,1916.267167,1920.713207,1884.38,0,0,12.99464423,0,0,1032.075083,1006.670068,1011.205,0,1.017480788,6.734968786,0,0,798.2849167,796.8241868,782.39075,0,0,1.222584112,0,0,1317.845333,1322.55203,1290.812417,0,0,24.27063368,0,0
06/03/19,744.4331667,758.2873104,728.249,10.15739053,0,3.730355164,0,0,623.292,626.7361024,608.51225,0,2.641210261,3.172486622,0,0,886.4425,888.3171573,867.9823333,0,0.286731908,5.969194367,0,0,465.093,464.3055513,453.8269167,0,2.987495894,3.044939404,0,0,357.7943333,356.8597475,349.11575,0,0.131306076,0.574448418,0,0,583.4664167,581.8322765,569.2359167,0,0.781705045,10.56488015,0,0
06/04/19,1082.908167,1106.270309,1061.014167,15.60890994,0,3.650752652,0,0,917.93925,918.3490189,897.92725,0,1.013387573,6.941803851,0,0,1303.658917,1301.867967,1279.279583,0,0.362491721,2.579761799,0,0,680.797,676.4666047,665.9394167,0,2.75091528,5.881197303,0,0,532.0305833,527.2651652,520.7420833,0,0,0.123956876,0,0,868.8018333,868.0174507,848.9599167,0,0.616094285,29.38350625,0,0
06/05/19,1332.9535,1355.866808,1307.167917,19.60909966,0,5.771156805,0,0,1146.792417,1135.703954,1122.374667,0,0,8.106596635,0,0,1625.246,1647.175054,1596.644417,0,0,1.120528383,0,0,844.3970833,836.9029798,826.55925,0,0,5.812874133,0,0,660.5426667,640.0991937,646.84125,0,0.710629417,0.17544835,0,0,1077.136667,1065.865059,1053.807083,0,0.640243678,25.0721726,0,0
06/06/19,526.3613333,537.2284804,514.2043333,6.839597872,0,2.350303428,0,0,442.42975,446.7844606,430.9539167,0,0,3.352057196,0,0,627.6731667,629.7980297,612.9790833,0,0,0.442164531,0,0,334.9444167,333.3637889,326.0089167,0,0,2.353802351,0,0,254.0925833,252.8374093,247.6596667,0,0,0.069201862,0,0,417.5038333,420.8032862,406.63925,0,0,9.954751721,0,0
06/07/19,579.0704167,588.2910131,566.4033333,7.524422277,0,2.537845447,0,0,488.3024167,490.0112787,476.5380833,0,0,3.665555757,0,0,692.66225,691.0195708,677.3060833,0,0,0.47405471,0,0,368.3958333,365.0112054,359.179,0,0,2.585157201,0,0,280.6886667,279.5276807,273.934,0,0,0.077862098,0,0,461.4669167,462.6457823,450.4639167,0,0,10.93802825,0,0
06/08/19,962.7049167,975.4597294,944.9115,13.47554031,0,10.39230369,0,0,821.6663333,820.8193092,804.6811667,0,0.228291434,0.922503034,0,0,1173.052667,1173.743625,1152.47475,0,0.148052605,7.487211921,0,0,613.79375,608.8343621,601.002,0,0,1.020143852,0,0,470.9315833,474.8596718,461.1710833,0,0,1.762210361,0,0,773.3638333,783.3989534,757.31725,0,0,0.367912989,0,0
06/09/19,1516.24625,1527.433398,1487.33775,21.71575098,0,8.060094287,0,0,1280.462417,1257.312819,1254.05925,0,0,11.43932859,0,0,1834.333,1796.808431,1801.938917,0,0.613216457,6.514382557,0,0,952.3331667,913.1229883,932.5873333,0,2.363576875,12.01529521,0,0,728.48375,718.2344848,713.07275,0,0.1287466,4.82681587,0,0,1198.143167,1178.936138,1172.297917,0,1.064623531,10.78326185,0,0
06/10/19,1780.172083,1776.959574,1746.83975,26.66094219,0.160641845,49.09285078,0,0,1515.03675,1505.865922,1484.7605,0,0,29.08546473,0,0,2152.420667,2209.112686,2115.803917,0,0,43.88040265,0,0,1128.415917,1104.16905,1105.57575,0,1.32048633,29.34103082,0,0,875.7405833,893.0114063,858.0163333,0,0,13.56747819,0,0,1425.960667,1419.607645,1395.953833,0,0.546822207,44.88081704,0,0
06/11/19,1772.329417,1795.891551,1737.727417,26.39867427,0.377038183,27.86759929,0,0,1498.911583,1496.526732,1467.649667,0,1.505723442,19.79101639,0,0,2120.81,2113.328539,2083.642833,0,0,29.27898637,0,0,1125.05625,1118.420361,1101.915333,0,0,17.89635568,0,0,856.5469167,866.0879204,838.9264167,0,0,4.353399818,0,0,1405.463333,1416.197376,1375.134417,0,0.932801016,30.09806776,0,0
06/12/19,1222.440167,1218.091541,1199.097917,16.77073609,0.355742053,2.977224677,0,0,1038.838083,1024.100499,1017.141,0,0,3.790158665,0,0,1472.638917,1428.111759,1446.0095,0,0,0.630935782,0,0,774.7305,752.7474337,758.8510833,0,0,6.642284644,0,0,600.4204167,586.9531448,587.87625,0,0,1.608143289,0,0,980.2971667,950.0803976,959.4783333,0,0,3.74145665,0,0
06/13/19,1085.378583,1116.523731,1064.583417,15.14628497,0,0,0,0,921.2806667,935.7324793,901.2139167,0,0.40916682,0.219190657,0,0,1306.498917,1330.51915,1282.964917,0,0,0,0,0,687.9015833,699.880779,673.15525,0,0.99408181,1.157838514,0,0,525.7505,522.0762576,514.65775,0,0,0.097991482,1.543125389,0.293509067,863.6650833,869.3884154,844.56175,0,0,0.381181292,1.239533515,0.143520161
06/14/19,1569.1785,1544.01564,1539.48925,22.34282204,0,10.86013045,0,0,1326.538083,1246.099649,1299.261917,0,0,17.75895215,0,0,1891.250667,1823.888221,1858.954417,0,0,8.060622626,0,0,988.4539167,938.2624543,967.9550833,0,0.444172881,6.349887222,0,0,772.3750833,727.6714549,756.6416667,0,0,8.064204066,0,0,1262.472833,1217.665954,1236.127333,0,0,11.82657129,0,0
06/15/19,1515.43475,1564.383532,1485.974583,22.16088527,0.60618947,6.845010417,0,0,1274.060917,1291.706968,1247.009,0,0.156802703,10.04204638,0,0,1800.471167,1796.801278,1768.07525,0,0,15.60578343,0,0,951.8525,967.1121437,931.711,0,0.945533691,8.845267647,0,0,728.2383333,730.1443673,712.9675,0,0,3.458524304,0,0,1190.77525,1202.294141,1165.209833,0,0.750903199,21.34279925,0,0
06/16/19,1777.852833,1851.359729,1745.819333,26.61856727,0,46.19497216,0,0,1509.613417,1555.915924,1480.1075,0,0,32.08631854,0,0,2144.905917,2152.331149,2109.757917,0,0,53.50606088,0,0,1121.22625,1150.798886,1099.502083,0,0.539615338,26.97171662,0,0,866.8040833,841.7624201,850.1065,0,0,19.01059829,0,0,1420.500167,1447.665507,1392.092,0,0,40.19507164,0,0
06/17/19,1226.026417,1230.278625,1202.127167,17.05576472,0,0.172551516,0,0,1044.065417,1020.481312,1021.868833,0,0,0.521958138,0,0,1484.43375,1461.92197,1458.18625,0.027284642,0,0.108059181,0,0,777.83725,753.2667372,761.6883333,0,0,0.883573842,0,0,596.2248333,579.2386232,583.8704167,0,0,0.523177716,0,0,977.5900833,948.3323346,956.06275,0,0.134511255,7.053600429,0,0
06/18/19,719.5973333,730.9970177,703.7410833,9.329766606,0,0.103000109,0,0,609.16225,608.7010043,594.01025,0,0,0.312898179,0,0,864.3755833,862.2144458,845.9533333,0.674323788,0,0.065563621,0,0,457.591,453.9492366,446.3858333,0,0,0.524837206,0,0,348.11125,345.3766556,340.0005,0,0,0.299377826,0,0,573.609,573.2197963,559.9071667,0,0,4.259026863,0,0
06/19/19,796.6059167,803.0294196,780.4511667,10.8448213,0,0.112577754,0,0,672.58225,669.4642637,657.2681667,0,0.447245965,0.300317003,0,0,954.2335,945.676248,935.4979167,0,0.252651476,0.07123201,0,0,503.8925,497.7754849,492.4255,0,1.055734,0.555666178,0,0,386.5084167,383.5925957,377.9698333,0,0,0.449268119,0,0,632.9855833,632.5822814,618.5623333,0,0.930908639,2.51170581,0,0
06/20/19,1461.134167,1479.627768,1432.724,21.13843794,0.954570278,16.72198337,1.044272134,0.071469969,1233.985833,1227.023929,1207.824333,0,0,19.59739941,0,0,1752.493,1755.690305,1721.338667,0,0,20.62584169,0,0,921.2520833,915.541439,901.7550833,0,0,12.02518119,0,0,704.36875,705.0874944,689.5906667,0,0,14.59652022,0,0,1156.10325,1154.133188,1130.97125,0,0,24.20860627,0,0
06/21/19,1269.89,1257.017789,1243.93,18.56951594,0,23.60994161,0,0,1080.86,1078.219745,1057.07,0,0.797666771,17.01099212,0,0,1532.64,1515.348946,1504.23,0,0,17.56639289,0,0,805.92,782.4477333,788.47,0,1.331750956,21.16793406,0,0,619.2,611.681589,605.75,0,0,11.31395934,0,0,1017.01,1007.867803,994.32,0,0.561734019,32.94727807,0,0
06/22/19,993.17,1002.609569,970.7,30.43326584,0,19.76710084,0,0,843.19,824.8449356,822.54,13.64044252,0.427207414,20.22103569,0,0,1194.18,1171.311833,1169.11,19.37516551,0,31.13754086,0,0,628.24,620.8375698,613.27,10.31093495,1.14772376,13.26178499,0,0,490.6,474.7950961,479.09,7.65996109,0,3.661008303,0,0,802.72,796.5012343,783.41,13.00281405,0.305552953,12.5813835,0,0
06/23/19,1779.15,1710.881753,1746.63,26.25311239,1.782871302,42.28275764,0,0,1455.5385,1444.647866,1427.177333,0,0,35.77912179,0,0,2137.84,2002.064529,2102.9,0,0,45.4073925,0,0,1124.28,1068.589769,1101.86,0,3.047577813,31.18535106,0,0,882.49,834.9708067,865.2,0,0,10.29417839,0,0,1439.62,1400.022553,1410.48,0,0.482166825,39.0720449,0,0
06/24/19,1297.47,1291.084611,1272.21,18.29165568,0,9.739548432,0,0,1112.68,1050.621694,1088.89,0,0,11.99069282,0,0,1569.11,1516.272294,1540.41,0,0,4.454286867,0,0,828.45,786.6254752,810.96,0,0,8.473508187,0,0,646.17,632.9917085,632.64,0,0,0,0,0,1053.33,990.7241781,1030.43,0,0.413597107,18.20686717,0,0
06/25/19,1876.87,1878.757731,1841.15,27.17281264,0.163758047,36.45719157,0,0,1596.12,1558.703502,1563.44,0,4.248386201,25.03266135,0,0,2268.13,2190.891624,2228.85,0,0.504354713,44.34292745,0,0,1179.68,1141.307685,1155.69,0,4.701977304,26.34779229,0,0,913.87,893.1558976,895.23,0,0,6.411752122,0,0,1487.14,1458.476696,1456.27,0,3.384978699,46.51700621,0,0
06/26/19,1279.68,1281.812134,1254.92,18.27606425,0.477805291,16.21193952,0.293850638,0.022962822,1082.93,1071.38545,1059.84,0,0.400594478,12.75034444,0,0,1543.17,1523.850175,1515.33,0,0,15.04388694,0,0,808.79,796.2899884,791.76,0,1.369828345,10.88298865,0,0,626.18,637.5537874,613.12,0,0.997884765,2.654736556,0.300464477,0.047983723,1023.2,1003.636604,1001.21,0,0.534980106,14.29752216,0.207861724,0.020314868
06/27/19,1629.64,1590.298646,1599.64,23.70240941,0,36.22688337,0,0,1398.45,1358.560729,1371.29,0,2.040708693,29.3625647,0,0,1974.12,1891.625727,1941.2,0,0,41.27964808,0,0,1041.12,985.5951547,1020.56,0,2.861733996,30.9569752,0,0,816.37,791.0015907,800.31,0,0,7.886360198,0,0,1333.46,1277.267731,1305.88,0,5.964312462,33.06727115,0,0
06/28/19,1821.26,1805.375202,1787.28,27.20638657,0,45.772816,0,0,1558.21,1520.226953,1526.66,0,0.985618239,29.75163069,0,0,2206.54,2151.207779,2169.54,0,0,43.24420259,0,0,1152.67,1108.950404,1129.54,0,3.809564131,32.94779339,0,0,890.68,884.7792382,872.81,0,0,11.62019365,0,0,1460.58,1444.331012,1429.97,0,2.178646003,48.40229189,0,0
06/29/19,1166.16,1155.150823,1141.95,17.2633455,0,1.358167891,0,0,998.39,963.0375908,975.31,0,0,5.258138435,0,0,1407.33,1307.650888,1380.02,0.024658103,0,6.809252334,0,0,747.19,735.7311788,730.04,0,0,4.023343742,0,0,572.41,567.7653258,559.71,0,0.234893507,0.473881085,0,0,941.34,928.1921718,919.26,0,0.21882528,17.412693,0,0
06/30/19,1688.16,1648.73126,1657.12,24.50339587,0,42.3844444,0,0,1433.98,1407.534923,1405.73,0,5.007419143,23.88264695,0,0,2021.28,1980.913304,1987.04,0,0,52.77771267,0,0,1070.77,1026.163915,1049.06,0,2.076101691,29.11820019,0,0,827.48,815.7783362,811.01,0,0.145687883,29.96772517,0,0,1357.37,1313.302138,1329.46,0,2.656311131,41.51136858,0,0
07/01/19,1731.28,1726.33782,1698.62,25.19952062,0,51.71168647,0,0,1478.95,1441.500471,1448.51,0,0.836691426,28.86047203,0,0,2125.06,2116.552107,2088.52,0,0,32.12994548,0,0,1088.43,1039.328574,1066.56,0,0.767742873,40.80478762,0,0,838.04,846.4653513,821.08,0,0,27.36005599,0,0,1368.21,1362.072124,1339.76,0,1.713877313,48.01745352,0,0
07/02/19,1503.46,1511.291041,1474.29,21.53934465,0,24.03144349,0,0,1268.1,1232.460871,1241.02,0,1.628294315,22.61390847,0,0,1788.75,1746.984297,1757.02,0,0,25.84120167,0,0,948.95,912.9014252,928.54,0,1.845532903,23.95743021,0,0,720.8,688.8642286,705.32,0,0,13.9852551,0,0,1186.69,1144.325855,1160.68,0,2.478864762,48.78174084,0,0
07/03/19,969.36,947.8097542,949.21,13.60266175,0.17093394,1.052112293,0,0,817.27,813.4549714,798.29,0,5.439004301,6.157134346,0,0,1161.61,1135.330286,1138.68,0,0,2.094336133,0,0,612.09,597.7754012,598.18,0,3.473950173,3.703694206,0,0,472.86,465.2742001,462.33,0,0,0.323602249,0,0,770.9,760.3393327,752.72,0,2.422471484,16.94126058,0,0
07/04/19,466.11,1499.281385,456.74,22.88700208,0,1.67442501,0,0,397.22,1253.233308,388.11,0,0,9.539443284,0,0,578.61,1797.280061,567.59,0,0,3.3328742,0,0,293.89,904.9348819,287.41,0,0,5.797732063,0,0,223.8,708.2887796,218.97,0,0,0.499461503,0,0,367.28,1148.523823,358.88,0,0,25.56136826,0,0
07/05/19,1872.75,1878.07061,1837.3,28.44191909,0.300202489,51.0456368,0,0,1620.58,1614.082146,1587.58,0,0.714707745,31.45268523,0,0,2314.27,2285.353006,2274.95,0,0,47.00649929,0,0,1197.13,1182.027676,1173.23,0,2.35510281,33.60584436,0,0,931.91,916.1932551,913.01,0,0,27.73202172,0,0,1523.83,1514.562454,1492.09,0,5.548356842,54.94118149,0,0
07/06/19,1354.24,1346.76923,1326.18,19.67901141,0.420284103,38.37491569,0,0,1155.45,1170.977884,1129.3,0,0.596814786,20.19630459,0,0,1651.8,1680.507628,1620.48,0,0,30.8011085,0,0,855.11,857.3534316,835.94,0,3.55949971,29.68904423,0,0,670.87,653.6916584,656.14,0,0.300666509,10.62045039,0,0,1081.42,1061.394004,1056.27,0,8.349264095,45.94098405,0,0
07/07/19,967.11,915.3174956,946.83,13.64150612,10.17752707,26.06793211,0,0,821.78,807.1477456,802.77,0,3.549930853,12.47947348,0,0,1169,1117.586671,1145.93,0,0,11.66285846,0,0,608.27,578.8200852,594.21,0,3.469043693,16.1614117,0,0,467.75,456.6594151,457.35,0,0.126670007,1.216239909,0,0,762.06,744.176743,744.6,0,3.826603138,30.90934298,0,0
07/08/19,1422.95,1446.44297,1394.25,20.56227219,0.150165722,11.85771011,0,0,1214.84,1207.783047,1188.32,0,0,12.9749721,0,0,1712.13,1659.73729,1680.55,0,0,20.51953773,0,0,900.31,890.4584976,881.3,0,2.563106119,13.0972133,0,0,694.16,684.8224398,679.56,0,0.126660065,2.176354525,0,0,1135.81,1122.276751,1110.33,0,3.678859797,32.49207511,0,0
07/09/19,1162.11,1160.9064,1139.41,16.06239809,0,1.686053707,0,0,979.73,961.3394374,958.87,0,0,3.994414478,0,0,1391.36,1358.157718,1365.83,0,0,5.132185223,0,0,735.02,714.6107818,719.37,0,0.171125879,2.567251064,0,0,553.97,548.9428867,542.14,0,0,3.445915774,0,0,919.57,901.4565846,899.73,0,0,2.106632729,0,0
07/10/19,1920.05,1947.68711,1884.5,27.86231902,0,35.19594265,0,0,1580.848417,1615.154099,1549.366,4.872434252,0.96183795,27.70745255,0,0,2354.8,2320.419668,2315.27,0,0,42.19807941,0,0,1227.79,1205.337843,1203.87,0,3.349663225,26.81676884,0,0,960.64,943.7655316,941.44,0,0.11281692,13.41737518,0,0,1573.15,1508.126875,1540.38,0,5.934990457,33.61573961,0,0
07/11/19,2016.79,2031.424498,1978.56,31.12644285,0.536549928,53.22553912,0,0,1682.30725,1748.813062,1648.164,2.118262991,0.530362034,36.22046787,0,0,2450.98,2553.875845,2409.25,0,0.135960905,60.86696357,0,0,1281.97,1284.750066,1256.6,0,4.284044769,34.10516846,0,0,990.3,997.7522917,970.39,0,0,22.6190722,0,0,1620.04,1667.658651,1585.79,0,7.472045442,53.0292548,0,0
07/12/19,1853.78,1831.950299,1818.73,27.84553555,0.571770824,41.93127028,0,0,1585.86,1558.405087,1553.45,0,0.608342029,27.25458163,0,0,2251.01,2197.540476,2212.31,0,0,54.85945162,0,0,1177.47,1153.200941,1153.63,0,5.767421103,25.82508944,0,0,918.57,911.4376636,900.12,0,0,13.92600752,0,0,1494.9,1482.256203,1463.64,0,9.245381822,46.48571343,0,0
07/13/19,1752,1736.747152,1719.18,27.06305428,0.171865156,81.1157761,0,0,1514.05,1504.861805,1483.11,0,0,46.79199641,0,0,2144.88,2117.072401,2108.58,0,0,73.93528256,0,0,1124.46,1085.284122,1102.09,0,3.641176167,47.21084912,0,0,876.15,882.8017333,858.37,0,0,21.74119668,0,0,1446.26,1431.887797,1416.48,0,2.653707393,45.86610824,0,0
07/14/19,1643.36,1663.051493,1612.59,24.21112863,0.2737048,33.10164242,0,0,1403.65,1440.259996,1375.07,0,1.106564741,29.13575915,0,0,2016.93,2076.688717,1982.39,0,0,32.28371738,0,0,1038.38,1022.089118,1017.29,0,1.698173551,24.80584252,0,0,796.57,791.0285461,780.6,0,0,17.65048965,0,0,1305.17,1288.018202,1277.7,0,3.941534104,49.18573836,0,0
07/15/19,561.71,560.1742844,548.05,7.253118655,0,11.2243935,0,0,472.94,463.5775041,459.98,0,0,9.557065448,0,0,673.05,657.852749,656.78,0,0,10.29433737,0,0,356.15,346.1500275,346.37,0,0,8.492575441,0,0,272.48,265.3684848,265.52,0,0,5.960960603,0,0,446.46,437.0369271,434.64,0,0,16.79660596,0,0
07/16/19,1191.16,1150.757674,1168.46,16.69883409,0,25.77823456,0,0,1009.98,962.4919974,988.38,0,2.897482029,23.4108328,0,0,1440.86,1380.060639,1414.77,0,0,27.09422195,0,0,753.26,711.9142828,737.39,0,2.516348035,16.98739723,0,0,581.27,554.9786818,569.03,0,0,15.3010627,0,0,950.57,908.1450606,930.61,0,6.053573239,31.89829294,0,0
07/17/19,1638.47,1634.126638,1608.52,23.35644914,0,34.50891239,0,0,1387.86,1344.951171,1359.99,0,2.370552915,45.55452918,0,0,1954.26,1849.939993,1921.04,0,2.316155915,61.8875114,0,0,1043.04,1024.537091,1022.38,0,1.500854888,24.55472248,0,0,793.59,760.3533158,777.59,0,0.779152071,24.21099275,0,0,1307.61,1278.698302,1280.46,0,0.949501865,41.19117669,0,0
07/18/19,1686.65,1712.458784,1655.6,23.67783221,0,42.3709232,0,0,1432.04,1405.248783,1403.15,0,3.337721737,42.51266625,0,0,2014.08,2007.082265,1980.04,0,0,48.65096733,0,0,1069.21,1052.457945,1048.05,0,2.63286625,28.24949388,0,0,816.46,801.1407316,799.93,0,0,13.59299408,0,0,1342.45,1288.256653,1314.64,0,1.283030195,51.85131119,0,0
07/19/19,2073.57,2047.466922,2035,30.35412814,0.151727704,54.18897322,0,0,1767.42,1747.533833,1732.29,0,3.63632106,38.27850479,0,0,2519.48,2509.575755,2477.28,0,0,57.76616899,0,0,1313.21,1277.572883,1287.33,0,1.145704422,34.12937051,0,0,1013.79,985.6758769,993.64,0,0,25.07169948,0,0,1663.52,1609.636928,1629.74,0,2.416515031,54.8996678,0,0
